a,b,c,alpha,beta,gamma
3.396372,3.396372,38.803818,90.0,90.0,120.0
11.420093,8.296998,25.320087,90.0,102.496544,90.0
5.08279,5.221302,9.065166,90.0,124.05338,90.0
4.5476227,6.009333,3.822816,90.0,90.0,90.0
10.884801,10.884801,10.884801,90.0,90.0,90.0
3.9556065,4.922744,8.494538,90.0,90.0,90.0
6.978757,7.778719,9.952782,67.50287,82.61527,79.4347
6.4449625,6.4449625,6.4449625,90.0,90.0,90.0
5.236239,6.0101433,6.253163,110.8209,112.33022,89.620285
6.0751905,6.0751905,6.0751905,90.0,90.0,90.0
5.818119,5.818119,14.2081175,90.0,90.0,120.0
9.7839155,11.293075,12.738078,102.76825,97.86662,106.64675
12.576534,12.576534,12.576534,90.0,90.0,90.0
4.6779237,5.619815,7.79969,86.37056,89.72426,89.96276
2.684829,6.5047245,7.3669186,90.0,90.0,90.0
4.895042,4.895042,8.105299,90.0,90.0,120.0
6.2384152,11.98701,13.406023,90.0,90.96421,90.0
9.454915,9.454915,20.180939,90.0,90.0,90.0
4.443893,4.443893,8.318792,90.0,90.0,120.0
4.403189,4.403189,9.517331,90.0,90.0,120.0
7.2378078,7.2378078,7.2378078,90.0,90.0,90.0
6.376053,6.6055737,9.165049,90.0,90.0,90.0
5.770511,5.770511,5.770511,90.0,90.0,90.0
6.455921,12.2211895,13.746432,90.0,116.78241,90.0
9.905191,10.30958,14.75352,90.0,90.0,90.0
12.883968,12.883968,7.7913756,90.0,90.0,120.0
7.6624575,7.6624575,7.6624575,90.0,90.0,90.0
8.28481,9.40097,14.126933,107.16029,89.21686,94.31027
6.3398113,6.394242,15.369167,88.34324,89.07088,60.646137
7.176362,7.752763,14.749354,90.0,90.0,90.0
14.155846,2.9857366,9.435048,90.0,130.6052,90.0
5.768994,7.3218074,20.712748,86.702385,82.008255,66.94666
7.7943163,16.043316,3.8238583,90.0,90.0,90.0
5.78855,5.78855,5.78855,90.0,90.0,90.0
5.3152184,2.8520842,9.715724,90.0,91.24681,90.0
2.9169538,8.732837,10.293125,90.00638,90.03327,90.048546
5.236931,9.052105,10.407606,88.833244,89.11232,89.82431
9.49784,9.49784,9.984667,90.0,90.0,90.0
6.9887133,8.831868,9.489925,90.0,107.25091,90.0
3.623335,6.1349583,6.9607744,90.0,90.0,90.0
12.748307,12.748307,3.7761822,90.0,90.0,120.0
6.435885,7.6205044,12.61096,90.0,90.0,90.0
9.244815,11.524274,12.683044,90.0,90.0,90.0
5.004966,9.747267,13.310922,97.17721,100.57244,94.48296
3.107539,3.107539,24.681993,90.0,90.0,120.0
4.583223,5.306429,5.6118007,103.26363,99.031975,99.25616
4.0566216,5.0317597,8.563057,90.0,90.0,90.0
4.654636,5.3450704,7.519183,90.31265,103.58525,104.025246
11.279706,11.279706,11.279706,90.0,90.0,90.0
4.031747,4.031747,6.8885117,90.0,90.0,90.0
8.214811,8.214811,8.214811,90.0,90.0,90.0
9.228512,9.2581625,9.25917,113.63981,89.76222,101.62585
3.6192758,5.8913417,18.220917,93.87987,95.061356,107.676506
6.8364406,7.245463,7.6303415,100.783325,105.0227,89.45016
5.5676413,9.246166,18.182947,90.0,94.520905,90.0
12.883058,2.931237,6.016215,90.0,104.17308,90.0
5.1732593,8.931395,10.3437605,90.0,90.77124,90.0
10.153645,5.848228,9.5695095,90.0,90.56858,90.0
4.6350646,5.4803143,7.4603915,83.77057,85.367165,83.527405
7.6927347,15.717307,16.230976,90.0,90.0,90.0
6.9737625,6.9969873,11.920801,103.35291,103.41423,88.26939
5.6919312,5.9520717,8.435283,90.0,90.0,90.0
4.1564136,12.583416,15.02681,90.0,90.0,90.0
3.9884634,3.9887462,14.517993,97.88684,97.86356,89.99979
6.083288,12.864315,9.473863,90.0,103.01901,90.0
6.0825267,6.4255543,7.783617,90.0,123.93209,90.0
7.050782,7.050782,6.3606615,90.0,90.0,120.0
3.0134368,4.197194,9.098079,90.0,90.0,90.0
12.537671,12.537671,12.537671,90.0,90.0,90.0
7.152033,7.3524623,9.204916,90.0,99.39695,90.0
5.478905,5.9210606,6.169616,89.22806,113.37972,94.39435
12.62032,12.62032,12.62032,90.0,90.0,90.0
5.9172716,12.416586,8.733916,90.0,106.01475,90.0
9.932134,9.932134,9.932134,90.0,90.0,90.0
7.3948646,7.444192,12.511184,90.0,90.0,90.0
6.067433,6.080487,6.101315,119.49449,119.31233,90.65096
16.78555,9.706221,9.943894,90.0,123.95356,90.0
4.072203,21.999422,4.093289,90.0,90.0,90.0
3.8643904,3.8643904,4.919268,90.0,90.0,90.0
3.4049852,17.360348,5.2851105,90.0,90.0,90.0
7.669131,7.669131,6.2097383,90.0,90.0,120.0
5.751998,6.693244,6.9756165,75.67535,71.77397,85.101036
3.4303389,7.052771,15.530975,90.0,90.0,90.0
8.686491,5.3466415,7.956159,90.0,93.5947,90.0
7.438243,7.438243,7.438243,90.0,90.0,90.0
11.061167,11.061167,5.80299,90.0,90.0,90.0
3.9502032,3.9502032,30.646282,90.0,90.0,90.0
11.831302,11.831302,22.33391,90.0,90.0,90.0
9.634139,9.634139,7.2398233,90.0,90.0,120.0
4.705879,8.430957,8.446741,90.0,90.0,90.0
4.948896,8.064649,14.203873,90.0,100.66396,90.0
9.164553,9.164553,10.710512,90.0,90.0,120.0
13.990628,8.10579,7.025221,90.0,95.312454,90.0
3.7434852,3.7434852,15.14611,90.0,90.0,90.0
4.2981157,10.142795,11.013665,90.0,90.0,90.0
5.954825,8.794154,10.507549,90.0,90.0,90.0
3.8715334,11.877525,21.51993,90.0,90.0,90.0
6.069326,6.069326,3.6839511,90.0,90.0,120.0
7.846013,15.167913,9.622553,90.0,90.0,90.0
8.286284,10.036689,11.696666,87.10399,78.33206,82.26521
5.1220713,7.0722795,9.488647,90.0,91.04452,90.0
7.6347556,12.161986,10.76092,90.0,131.10411,90.0
8.579904,8.579904,8.62309,90.0,90.0,90.0
4.430181,4.430181,10.405324,90.0,90.0,90.0
7.6921935,13.298046,6.850763,90.0,90.0,90.0
15.899908,9.328562,10.658403,90.0,95.123825,90.0
6.1434245,6.2876234,6.4446163,92.10613,101.25823,117.87799
10.422687,11.71802,4.720179,90.0,107.43475,90.0
9.883363,9.883363,13.133142,90.0,90.0,120.0
5.258323,5.3710256,5.8267965,90.88877,116.12254,116.95885
5.240944,5.2489867,10.496985,91.18186,90.69173,119.85886
19.098204,3.7169785,9.224827,90.0,104.578094,90.0
12.576716,12.880797,17.91635,90.0,90.0,90.0
4.2802963,4.2802963,21.169472,90.0,90.0,120.0
4.028889,4.028889,4.028889,90.0,90.0,90.0
2.9019663,2.9019663,12.387403,90.0,90.0,120.0
4.2980947,5.9177747,8.72163,90.0,90.0,90.0
2.5847728,2.5847728,13.182205,90.0,90.0,120.0
3.700842,3.700842,13.328175,90.0,90.0,120.0
13.66578,13.66578,13.66578,90.0,90.0,90.0
6.064031,10.803158,10.109579,90.0,90.0,90.0
6.310321,10.790341,18.980816,90.0,90.0,90.0
12.753809,12.753809,12.753809,90.0,90.0,90.0
5.8897824,5.8897824,4.8276386,90.0,90.0,120.0
7.2633653,7.2633653,10.93871,90.0,90.0,90.0
5.946701,6.1892495,8.920216,90.0,90.0,90.0
5.547101,5.547101,9.756862,90.0,90.0,90.0
6.916395,6.916395,5.49808,90.0,90.0,120.0
4.736594,15.329416,4.7418323,90.0,92.25517,90.0
8.238598,8.238598,3.1253042,90.0,90.0,120.0
5.0826173,5.0826173,7.0952067,90.0,90.0,90.0
3.836729,3.9193351,11.791186,90.0,90.0,90.0
5.2271657,5.2271657,9.382534,90.0,90.0,120.0
5.4926357,7.7529397,5.6760883,90.0,90.13457,90.0
8.614895,4.858865,5.0964746,90.0,125.04569,90.0
8.509939,10.468475,10.71581,110.53076,86.64158,105.39074
11.130116,11.130116,7.032372,90.0,90.0,90.0
4.2361207,4.2361207,6.809817,90.0,90.0,120.0
4.269967,11.444291,4.5510345,90.0,90.0,90.0
7.4530544,7.4530544,7.0656734,90.0,90.0,120.0
14.531437,8.778356,8.410071,90.0,122.78254,90.0
14.823754,12.256881,8.6794405,90.0,124.90821,90.0
3.92953,6.296823,13.843124,90.0,90.0,90.0
10.328554,10.33111,10.331768,90.178894,90.1501,90.14624
4.248607,4.248607,21.037855,90.0,90.0,120.0
3.7421877,5.2914968,6.4479303,90.0,90.0,90.0
6.482867,8.525709,10.0807295,93.97466,90.0472,90.37104
9.573,9.573,3.8260596,90.0,90.0,120.0
4.3177333,4.3177333,7.650487,90.0,90.0,120.0
4.6716805,4.6716805,4.6716805,90.0,90.0,90.0
6.924358,6.924358,17.664345,90.0,90.0,120.0
8.771293,8.771293,4.3808866,90.0,90.0,90.0
6.8911357,6.8911357,5.534162,90.0,90.0,120.0
8.666633,8.76606,3.2236798,90.0,90.0,90.0
5.5513086,7.7343497,16.787615,90.0,90.0,90.0
8.76188,8.045077,15.82414,90.0,97.9761,90.0
6.8526917,6.8526917,6.8526917,90.0,90.0,90.0
5.173446,5.173446,15.855643,90.0,90.0,120.0
6.185254,7.2569,7.160933,90.0,90.0,90.0
8.927532,8.927532,3.8365998,90.0,90.0,120.0
6.073101,10.179596,7.949767,90.0,90.10319,90.0
8.127451,9.349575,11.1261635,90.0,90.0,90.0
7.1982203,7.1982203,4.1429453,90.0,90.0,120.0
4.1605873,4.1605873,13.867473,90.0,90.0,90.0
3.9528236,3.9528236,6.9928756,90.0,90.0,90.0
3.8912706,3.8969402,19.451365,95.74161,95.3166,89.51072
8.566613,8.566613,14.545881,90.0,90.0,90.0
6.7875733,6.7875733,6.7875733,90.0,90.0,90.0
5.133211,5.1493278,9.090762,90.0,124.10857,90.0
7.2949095,7.2949095,7.2949095,90.0,90.0,90.0
6.5428934,6.5428934,6.5428934,90.0,90.0,90.0
9.8753805,9.885954,9.91614,87.06683,86.51306,88.32602
8.621919,8.621919,20.688362,90.0,90.0,120.0
4.915287,5.9125695,9.9848795,90.0,91.53557,90.0
5.410029,5.509384,23.168661,90.0,90.0,90.0
4.0878587,16.519236,11.133819,90.0,90.0,90.0
3.235951,4.852539,23.626766,90.0,90.0,90.0
3.2138107,5.458451,8.136732,90.0,90.0,90.0
7.8948894,9.553629,9.6923895,81.29428,113.66213,113.28924
10.845712,10.845712,13.962449,90.0,90.0,90.0
6.89164,6.89164,6.89164,90.0,90.0,90.0
3.701242,6.3496466,7.175781,90.0,90.0,90.0
4.1444664,4.1444664,6.7594547,90.0,90.0,120.0
5.018399,5.018399,3.8923953,90.0,90.0,120.0
7.7803454,12.495756,7.3032894,90.0,99.07276,90.0
5.657263,6.2050815,9.726966,90.0,90.0,90.0
7.515224,10.452754,5.322779,90.0,134.90277,90.0
8.704528,8.704528,3.6245816,90.0,90.0,90.0
7.121324,7.121324,7.121324,90.0,90.0,90.0
9.7369795,9.7684,14.184979,90.50992,89.83222,119.639786
6.310071,7.949962,9.449862,107.04187,107.37913,100.21711
6.776623,6.776623,6.776623,90.0,90.0,90.0
11.062357,11.062357,11.062357,90.0,90.0,90.0
7.5738606,7.5738606,7.5738606,90.0,90.0,90.0
4.8761244,4.8761244,8.534148,90.0,90.0,120.0
9.179506,9.179506,9.179506,90.0,90.0,90.0
6.9305162,6.9305162,6.9305162,90.0,90.0,90.0
9.155582,9.197441,18.02275,90.0,90.0,90.0
13.907908,13.907908,13.907908,90.0,90.0,90.0
4.661924,4.661924,7.4559946,90.0,90.0,120.0
5.615221,5.615221,4.7615156,90.0,90.0,120.0
4.8850427,7.7484207,8.529968,90.0,90.0,90.0
4.7307806,4.7307806,7.6483893,90.0,90.0,120.0
9.313431,9.605147,10.341689,103.555435,96.070335,90.11764
9.652329,9.652329,7.1063724,90.0,90.0,120.0
12.64339,3.8273013,6.493419,90.0,107.838005,90.0
2.8863792,8.647542,11.540151,90.0,90.0,90.0
4.6799955,4.6872287,15.213682,90.0,90.0,90.0
5.0723825,5.8958344,10.010128,91.76363,99.42136,105.091576
4.3961535,4.3961535,9.827898,90.0,90.0,90.0
6.885112,18.4618,7.1040144,90.0,115.1656,90.0
8.802418,7.3864875,13.990645,90.0,108.049515,90.0
3.4052129,5.900001,12.020511,90.0,90.0,90.0
6.4826727,6.488226,7.794754,65.26814,65.553345,60.339542
11.76879,4.8463783,5.10474,90.0,102.61059,90.0
9.356282,16.971134,27.169113,90.0,95.68493,90.0
4.157682,14.489697,4.167138,90.0,90.0,90.0
4.599129,10.413646,17.19098,90.0,90.0,90.0
6.619303,10.822664,9.205782,90.0,90.0,90.0
10.193888,10.2433815,11.484282,95.36615,109.00308,111.50024
9.320481,10.359499,27.00917,90.0,90.0,90.0
6.399323,7.1282096,8.104467,90.0,90.0,90.0
8.694762,8.694762,20.365131,90.0,90.0,120.0
7.0081744,7.964736,8.442865,101.26243,99.87688,91.347534
5.082949,5.984116,10.071139,90.0,92.80182,90.0
6.465936,6.465936,6.465936,90.0,90.0,90.0
9.272825,9.272825,9.272825,90.0,90.0,90.0
6.2443275,6.2443275,6.2443275,90.0,90.0,90.0
2.826175,2.826175,7.4679713,90.0,90.0,90.0
10.004702,10.370507,14.684582,90.0,90.0,90.0
3.8570676,3.8570676,12.326734,90.0,90.0,90.0
4.939864,8.076163,8.766015,90.0,90.0,90.0
5.227869,6.955279,8.7004,90.0,91.708145,90.0
11.632397,11.632397,13.615847,90.0,90.0,90.0
6.3780103,6.3780103,6.3780103,90.0,90.0,90.0
6.2587953,6.2587953,9.971146,90.0,90.0,120.0
6.8232527,6.8232527,4.354596,90.0,90.0,90.0
4.65726,4.65726,58.303802,90.0,90.0,120.0
4.64353,4.6935577,7.0432224,81.45326,88.06092,76.896805
4.9772315,5.7694855,10.217061,90.67831,90.97028,90.0284
7.281546,7.281546,38.27612,90.0,90.0,120.0
5.3461304,5.3461304,5.3461304,90.0,90.0,90.0
4.3996096,4.446562,5.95047,109.66842,111.653725,90.99342
5.784416,5.784416,9.976222,90.0,90.0,90.0
3.0530448,8.10565,8.639074,105.5092,89.811325,100.749626
5.406811,7.771991,5.434794,90.0,90.29322,90.0
4.4437275,4.485827,23.049711,90.0,90.0,90.0
11.475108,11.777441,17.345491,109.8021,109.28387,90.115456
2.8509693,2.8509693,4.8898325,90.0,90.0,120.0
10.657289,10.657289,10.657289,90.0,90.0,90.0
7.504292,9.531891,10.865114,90.0,90.0,90.0
6.0936003,8.024047,12.864098,90.0,90.0,90.0
7.35898,13.173524,11.973272,90.0,125.43744,90.0
4.9256506,4.9256506,4.9256506,90.0,90.0,90.0
5.463733,7.6121435,15.21369,90.96235,90.14351,110.93128
9.792025,9.792025,12.9959345,90.0,90.0,90.0
6.414749,6.8607063,12.112442,90.0,90.0,90.0
6.9283566,7.1621475,10.954184,90.0,104.87898,90.0
15.082391,3.4587355,13.9571,90.0,104.81161,90.0
9.957804,5.735992,11.671697,90.0,90.75343,90.0
11.930063,11.930063,11.930063,90.0,90.0,90.0
7.4216294,7.4216294,8.268714,90.0,90.0,90.0
9.333724,9.333724,7.1888413,90.0,90.0,90.0
6.946611,8.715844,4.617891,90.0,106.65966,90.0
6.334572,6.334572,6.334572,90.0,90.0,90.0
11.561837,5.467078,5.488006,90.0,118.28752,90.0
6.367838,6.367838,6.367838,90.0,90.0,90.0
6.3647957,6.3647957,10.327444,90.0,90.0,120.0
8.860151,8.860151,13.494758,90.0,90.0,90.0
6.2936206,8.610687,12.748363,90.0,90.0,90.0
4.2664742,4.2664742,16.02653,90.0,90.0,120.0
8.838785,8.838785,13.008768,90.0,90.0,90.0
5.1896396,6.644668,6.6934266,81.7781,67.63842,68.45075
3.2942882,9.101857,9.448643,78.727325,80.41827,80.9086
8.383551,9.411932,13.080479,90.0,90.0,90.0
6.4299235,8.571267,13.77104,90.0,93.35752,90.0
7.967131,10.492074,14.179073,90.0,90.0,90.0
4.0827436,4.0827436,27.172808,90.0,90.0,90.0
3.3582826,3.3582826,12.4968405,90.0,90.0,90.0
5.667701,7.425156,7.651342,110.17599,106.68305,106.88408
4.8879356,4.8879356,9.481564,90.0,90.0,90.0
7.7426414,11.58738,16.25992,90.0,107.14535,90.0
4.6794405,4.6794405,9.753526,90.0,90.0,90.0
7.524045,4.7090344,17.713554,90.0,90.06158,90.0
11.772945,11.772945,11.772945,90.0,90.0,90.0
6.374415,8.718232,12.2875185,90.0,94.15447,90.0
9.66912,6.512588,9.779184,90.0,117.69626,90.0
4.179577,4.179577,61.332207,90.0,90.0,120.0
12.664837,12.855642,18.14602,90.0,90.0,90.0
3.186605,28.975483,3.0540793,90.0,90.0,90.0
10.833582,10.833582,10.833582,90.0,90.0,90.0
5.1158648,5.1158648,10.833327,90.0,90.0,120.0
9.363861,9.363861,6.6657043,90.0,90.0,90.0
6.096069,27.60157,7.2214065,90.0,110.56048,90.0
5.2715735,2.8610752,29.57093,90.0,92.85999,90.0
5.9375114,10.921873,6.681501,90.0,90.61129,90.0
10.415809,10.483602,7.392432,90.0,134.708,90.0
3.8696241,3.8696241,3.8696241,90.0,90.0,90.0
4.9802756,10.413187,13.146714,90.0,90.0,90.0
4.169684,6.7013893,6.708468,90.004105,90.15608,90.01052
5.453828,5.5001383,7.7214503,90.0,90.0,90.0
10.441387,10.441387,10.441387,90.0,90.0,90.0
8.583908,8.583908,8.583908,90.0,90.0,90.0
3.9453564,5.6913934,6.112098,104.38971,107.695595,109.801186
9.498982,8.568341,5.328217,90.0,109.99743,90.0
12.149202,12.149202,12.149202,90.0,90.0,90.0
10.256989,10.256989,43.97774,90.0,90.0,120.0
6.533199,6.533199,6.533199,90.0,90.0,90.0
11.408999,16.749765,11.679743,90.0,90.0,90.0
5.0592294,7.58265,9.616245,90.0,90.0,90.0
5.739718,5.74808,7.487525,73.776085,69.74155,62.284218
4.682361,4.682361,10.6388645,90.0,90.0,90.0
4.542347,4.542347,4.542347,90.0,90.0,90.0
9.601299,9.601299,4.931092,90.0,90.0,90.0
4.9973316,5.643449,5.885722,90.0,90.0,90.0
7.2706666,7.3934474,30.23604,83.03272,84.2778,60.610443
6.7969165,3.8408546,7.32761,90.0,107.749794,90.0
5.557751,5.8440228,9.530792,90.0,90.0,90.0
3.3955383,3.3955383,39.860207,90.0,90.0,120.0
5.9633884,10.445611,9.8315115,90.0,90.12718,90.0
5.2273183,8.9359,5.7040205,90.0,91.988686,90.0
8.891237,5.178184,15.650605,90.0,93.325226,90.0
6.0343075,6.230302,14.191306,90.0,90.0,90.0
2.9335036,7.700367,10.167362,107.702385,89.58113,100.81078
5.0940156,6.1364365,11.437677,90.0,90.0,90.0
7.069377,7.069377,6.279744,90.0,90.0,90.0
10.32653,6.0187926,9.849915,90.0,91.94846,90.0
12.404144,12.404144,12.404144,90.0,90.0,90.0
4.395249,4.395249,4.193631,90.0,90.0,120.0
3.903183,3.903183,15.83844,90.0,90.0,90.0
6.1705794,6.1705794,6.1705794,90.0,90.0,90.0
5.328927,9.123256,11.016647,110.00208,97.45306,99.628494
5.7389207,5.7389207,5.7389207,90.0,90.0,90.0
14.570162,14.570162,3.6137986,90.0,90.0,90.0
8.756984,8.756984,8.756984,90.0,90.0,90.0
10.79549,10.79549,10.79549,90.0,90.0,90.0
8.111324,5.561025,14.016539,90.0,99.060684,90.0
16.379852,8.176571,9.104121,90.0,116.2207,90.0
2.469,2.469,5.991,90.0,90.0,90.0
3.9288661,3.9288661,8.0720415,90.0,90.0,90.0
3.4717479,5.9773026,11.562628,90.0,90.0,90.0
3.5130177,3.5130177,24.819462,90.0,90.0,90.0
6.9821997,9.237908,7.5581303,90.0,94.18189,90.0
3.39691,3.39691,38.87314,90.0,90.0,120.0
6.4233093,11.295179,5.1391535,90.0,90.0,90.0
7.3510756,12.854788,13.908774,90.0,90.23019,90.0
7.757179,15.629222,17.359316,90.0,90.0,90.0
6.029695,6.029695,6.029695,90.0,90.0,90.0
6.239133,7.11513,11.204588,90.0,90.0,90.0
4.216285,4.216285,6.8657007,90.0,90.0,120.0
6.9214015,6.9214015,6.9214015,90.0,90.0,90.0
7.5337048,12.043032,11.504539,90.0,96.42896,90.0
16.04686,16.04686,15.86556,90.0,90.0,90.0
7.5089183,7.5089183,7.5089183,90.0,90.0,90.0
5.512519,5.7738385,6.8863487,107.64216,97.09592,108.73522
8.672806,9.715287,9.208449,90.0,90.16209,90.0
6.4810147,6.4810147,6.4810147,90.0,90.0,90.0
7.162728,9.726509,9.730409,119.91256,90.06445,90.01822
6.3310695,8.148658,10.042173,113.77278,98.42749,89.23081
3.9991856,13.668671,13.812127,90.0,90.0,90.0
12.536868,3.64854,8.386096,90.0,107.06115,90.0
7.3878455,8.688857,16.333782,90.0,90.0,90.0
6.4459925,10.359809,12.625752,90.0,111.11513,90.0
3.9330533,3.9330533,5.6517987,90.0,90.0,90.0
7.199229,12.3449335,4.8656282,90.0,90.0,90.0
4.7794256,4.7794256,7.908311,90.0,90.0,120.0
16.604837,5.5158515,10.365172,90.0,104.90532,90.0
6.909621,6.909621,6.909621,90.0,90.0,90.0
12.069099,12.069099,14.282384,90.0,90.0,90.0
10.354324,11.546009,16.33786,90.0,90.0,90.0
6.919137,11.805704,5.364338,90.0,90.0,90.0
4.6358595,4.6358595,7.6028085,90.0,90.0,120.0
3.439159,3.439159,39.208344,90.0,90.0,120.0
13.061652,13.061652,21.468512,90.0,90.0,120.0
10.373901,10.373901,10.373901,90.0,90.0,90.0
10.341886,10.341886,10.341886,90.0,90.0,90.0
7.9744105,4.70332,12.111256,90.0,100.84324,90.0
14.191511,9.386027,8.541762,90.0,117.67185,90.0
11.523214,11.523214,8.403696,90.0,90.0,120.0
6.7446446,6.7446446,6.7446446,90.0,90.0,90.0
7.9327493,7.656627,25.450125,90.0,106.76837,90.0
8.957428,9.080053,15.3732605,90.0,124.94981,90.0
5.241958,5.241958,3.9074023,90.0,90.0,120.0
9.197691,9.197691,9.197691,90.0,90.0,90.0
5.006199,6.0618052,8.982681,74.717926,88.33127,87.58861
8.719454,7.4754105,12.452792,90.0,130.74278,90.0
4.3801594,4.3801594,53.56325,90.0,90.0,120.0
5.006969,7.592351,8.716003,66.040245,89.292564,89.57716
9.772362,8.985265,5.2800145,90.0,108.95606,90.0
3.8245103,5.614536,5.8050656,90.0,90.0,90.0
11.170995,11.170995,4.1512895,90.0,90.0,120.0
6.6332216,6.6332216,6.6332216,90.0,90.0,90.0
6.1558347,6.156716,9.344546,84.43261,109.20622,111.469
4.333627,4.333627,136.42,90.0,90.0,120.0
7.0666194,9.376905,5.9401364,90.0,108.54488,90.0
10.740142,10.6272745,9.853071,90.0,103.23174,90.0
8.505759,5.107711,15.8255205,90.0,112.33547,90.0
18.686413,18.686413,18.686413,90.0,90.0,90.0
5.9893985,7.7092357,9.043941,90.0,90.0,90.0
6.018649,10.879116,5.0066104,90.0,90.0,90.0
9.254007,3.5814075,9.257888,90.0,119.94937,90.0
6.1370883,6.1370883,6.1370883,90.0,90.0,90.0
7.2601357,7.2601357,7.2601357,90.0,90.0,90.0
6.2096896,7.710225,10.335722,90.47681,100.357285,97.34276
8.420869,8.913365,14.354639,90.0,90.0,90.0
6.2037606,6.2037606,6.2037606,90.0,90.0,90.0
5.045738,9.107675,11.696446,90.0,107.737885,90.0
3.993429,3.993429,8.810657,90.0,90.0,90.0
6.9636254,11.034401,13.262539,90.0,90.0,90.0
7.443444,7.6050315,10.675564,90.0,90.0,90.0
7.883684,7.883684,36.40287,90.0,90.0,120.0
5.733755,5.733755,5.733755,90.0,90.0,90.0
3.3307629,11.081322,10.999723,90.0,90.0,90.0
5.0437984,7.4881086,9.6881895,90.0,90.0,90.0
6.700917,6.799778,6.8213787,64.77989,64.45792,64.150505
4.9168596,4.9168596,4.9168596,90.0,90.0,90.0
17.832123,6.948766,10.662648,90.0,93.09417,90.0
4.5011487,4.5011487,4.5011487,90.0,90.0,90.0
5.3328004,5.3328004,4.3911943,90.0,90.0,120.0
6.2556906,6.2556906,9.660375,90.0,90.0,90.0
4.7924285,4.7924285,4.7924285,90.0,90.0,90.0
13.250322,3.9839487,7.629408,90.0,104.81679,90.0
11.055361,11.055361,11.055361,90.0,90.0,90.0
5.1237993,5.1237993,4.699281,90.0,90.0,120.0
4.20182,10.9678135,14.044843,90.0,90.0,90.0
4.442672,28.315584,4.4691577,90.0,90.0,90.0
9.94934,9.975779,11.407317,90.27417,90.09462,119.7838
7.840831,16.832285,8.156283,90.0,105.09108,90.0
9.738226,9.738226,9.732625,90.0,90.0,120.0
5.1179214,8.82387,18.694992,90.0,95.14672,90.0
3.3074512,3.3074512,37.666306,90.0,90.0,120.0
2.8995667,5.1146717,14.701719,99.768456,93.86247,92.00394
9.832867,9.836039,13.863795,89.99314,90.11948,119.97743
6.464827,6.464827,15.543362,90.0,90.0,90.0
5.0412483,9.002659,15.059697,85.52796,80.38503,73.77924
4.6323776,8.3301935,9.872185,90.0,90.0,90.0
6.35251,6.35251,6.35251,90.0,90.0,90.0
10.156737,10.16059,4.150189,90.0,90.0,90.0
3.3252387,3.3252387,6.0607977,90.0,90.0,90.0
13.305166,13.305166,16.548552,90.0,90.0,90.0
10.071271,10.071271,5.872787,90.0,90.0,120.0
10.686436,10.686436,10.686436,90.0,90.0,90.0
13.5101795,19.555279,5.1960797,90.0,90.0,90.0
4.5208387,4.5208387,8.527501,90.0,90.0,90.0
6.249768,10.960675,27.382675,90.0,90.0,90.0
5.1988945,5.2021527,10.393608,90.0,90.0,90.0
5.2585173,9.113415,11.594202,111.51215,102.131966,89.81938
8.761299,5.1057715,4.981341,90.0,124.17859,90.0
12.65297,16.268238,54.453854,90.0,90.0,90.0
7.7044415,7.7044415,7.7044415,90.0,90.0,90.0
11.586485,11.586485,6.527399,90.0,90.0,120.0
5.158909,8.046942,15.162987,83.76726,83.067986,81.2009
6.1266894,6.7338324,9.633758,107.28722,106.25296,94.67243
2.9822605,7.825005,12.583523,89.1657,89.71269,81.32107
5.377426,5.377426,9.116546,90.0,90.0,120.0
4.0208516,5.6125894,8.847406,90.0,90.0,90.0
7.177379,7.177379,5.6126275,90.0,90.0,120.0
4.2017126,4.2017126,13.378109,90.0,90.0,90.0
17.899084,10.605197,20.30943,90.0,110.77601,90.0
18.34257,6.660434,7.988675,90.0,106.17764,90.0
3.4576187,3.4576187,39.34071,90.0,90.0,120.0
5.48695,6.099676,6.9554048,89.73397,94.36285,99.13643
5.2290497,5.2290497,7.2493076,90.0,90.0,120.0
7.310302,8.651916,9.705976,90.0,113.877716,90.0
4.220244,12.004059,7.5125704,90.0,106.106964,90.0
8.555805,8.555805,8.559226,90.0,90.0,90.0
3.445074,3.445074,16.887299,90.0,90.0,120.0
30.065517,2.8807898,5.900521,90.0,95.86807,90.0
4.1462007,4.1462007,10.358858,90.0,90.0,90.0
11.391709,11.391709,11.391709,90.0,90.0,90.0
4.0195866,4.0195866,13.681894,90.0,90.0,90.0
5.1301546,12.211916,20.112894,90.0,90.0,90.0
4.2975993,7.2573595,11.5875025,90.0,90.0,90.0
5.289485,9.438289,11.197145,90.0,99.2883,90.0
6.922238,7.2695456,10.654594,90.0,90.0,90.0
9.499576,13.130226,13.642692,90.0,130.04445,90.0
4.8766456,5.840587,15.908766,89.48107,89.961784,87.50434
9.848678,9.848678,9.678157,90.0,90.0,120.0
4.138836,4.138836,9.968969,90.0,90.0,90.0
10.832487,9.846571,5.9923215,90.0,104.0362,90.0
6.256448,6.256448,7.3722725,90.0,90.0,120.0
10.724568,10.724568,10.724568,90.0,90.0,90.0
8.646372,8.646372,8.646372,90.0,90.0,90.0
3.444689,3.444689,3.444689,90.0,90.0,90.0
12.492082,7.762746,14.103143,90.0,108.187965,90.0
10.9303255,19.769491,10.881981,90.0,118.86931,90.0
7.048963,8.619735,9.877238,97.328804,106.37529,101.57591
3.9571028,12.018665,17.0453,90.0,90.0,90.0
